gene_name,CT_F_logFC,CT_F_FDR,CT_M_logFC,CT_M_FDR,CT_SB_inter_logFC,CT_SB_inter_FDR,SB_6_logFC,SB_6_FDR,SB_6_sexbias,SB_19_logFC,SB_19_FDR,SB_19_sexbias,Dvir_FBN,Dvir_FBsym,vir_log2FoldChange,vir_padj,vir_sexbias,Dmel_FBN,Dmel_FBsym,david_B1,david_B2,david_B3,david_B4,david_B5,david_B6,david_B7,david_B8,david_B9,david_B10,david_B11,david_B12,david_F1,david_F2,david_M1,david_M2,david_M3,david_M4,david_M5,david_M6,david_I1
augustus_masked-scaffold1059-size72624-abinit-gene-0.4,-0.24194705,0.178999724,-0.480090636,0.020978985,0.238143587,0.628059592,0.946817406,1.87E-05,female_biased,0.70867382,0.000183364,female_biased,FBgn0210335,Dvir\GJ23233,-1.208259956,0.26870595,Unbiased,FBgn0037345,rev7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1059-size72624-abinit-gene-0.5,-0.244190431,0.340660206,-0.245884336,0.38591839,0.001693905,0.997578419,1.450005857,1.49E-05,female_biased,1.448311953,1.36E-05,female_biased,FBgn0211100,Dvir\GJ24013,-1.157227132,0.103281356,Unbiased,FBgn0014366,noi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1062-size56139-abinit-gene-0.0,-0.118660655,0.839659821,-0.863682738,0.12546629,0.745022083,0.61405872,-1.552969203,0.002144335,male_biased,-2.297991286,0.000127067,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1062-size56139-abinit-gene-0.1,-0.026045123,0.923339213,-0.17922055,0.51123124,0.153175427,0.843793768,1.332594394,1.72E-05,female_biased,1.179418967,4.32E-05,female_biased,FBgn0209743,Dvir\GJ22639,-1.081480277,0.074865304,Unbiased,FBgn0004395,unk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1062-size56139-abinit-gene-0.3,-0.42621107,0.13351592,-0.870384361,0.009956735,0.444173292,0.540512382,-0.122833981,0.548810644,Unbiased,-0.567007273,0.014449161,male_biased,FBgn0209741,Dvir\GJ22637,-0.29032163,0.782820392,Unbiased,FBgn0039509,bigmax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1062-size56139-abinit-gene-0.5,-2.071937499,0.017177796,-1.472031599,0.048941034,-0.5999059,0.769143527,-1.696389382,0.005296503,male_biased,-1.096483482,0.040054036,male_biased,FBgn0209740,Dvir\GJ22636,-0.183758696,0.925239054,Unbiased,FBgn0040609,CG3348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1066-size24045-abinit-gene-0.0,0.241379479,0.811077332,0.528902564,0.619174662,-0.287523085,0.928808042,-1.529110332,0.045225697,male_biased,-1.241587246,0.097426416,Unbiased,FBgn0198517,Dvir\GJ11256,0.492015224,0.648390966,Unbiased,FBgn0036202,CG6024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1069-size20986-abinit-gene-0.0,-0.356776755,0.118240723,-0.367443526,0.117898807,0.01066677,0.986667434,0.854395218,0.000235263,female_biased,0.843728447,0.000242475,female_biased,FBgn0208995,Dvir\GJ21878,-0.122948934,0.926999602,Unbiased,FBgn0034921,DCP1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold107-size198745-abinit-gene-0.11,0.108366598,0.759522238,0.374392946,0.377221601,-0.266026348,0.81499726,7.566299684,2.01E-09,female_biased,7.832326033,1.54E-09,female_biased,FBgn0013134,Dvir\osk,-4.498337363,1.19E-08,female_biased,FBgn0003015,osk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold107-size198745-abinit-gene-0.2,0.027614286,0.873700074,0.169976623,0.309523482,-0.142362337,0.769746221,0.457829854,0.001930685,female_biased,0.600192191,0.00026816,female_biased,FBgn0210526,Dvir\GJ23426,-0.809623549,0.304564982,Unbiased,FBgn0037894,Ranbp9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold107-size198745-abinit-gene-0.9,-0.190759815,0.410675094,-0.030292261,0.919047648,-0.160467554,0.824887826,-2.13383244,2.56E-07,male_biased,-1.973364886,3.99E-07,male_biased,FBgn0210888,Dvir\GJ23792,1.120746685,0.036733035,male_biased,FBgn0037643,ScsbetaA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold107-size198745-abinit-gene-1.5,0.221300735,0.337584388,0.471012005,0.06758626,-0.249711269,0.720577892,-0.201959569,0.25069833,Unbiased,0.047751701,0.78923605,Unbiased,FBgn0210537,Dvir\GJ23437,0.020882779,0.98977348,Unbiased,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold107-size198745-abinit-gene-1.6,-0.302322855,0.098763186,-0.477124918,0.018882725,0.174802062,0.741526079,-0.024151085,0.853184742,Unbiased,-0.198953147,0.132902674,Unbiased,FBgn0210884,Dvir\GJ23787,-0.628359912,0.464422091,Unbiased,FBgn0038771,CG4390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold107-size198745-abinit-gene-1.7,-0.308572348,0.422543337,-0.271656898,0.546760114,-0.03691545,0.977720172,2.498868006,6.44E-06,female_biased,2.535783456,5.02E-06,female_biased,FBgn0210538,Dvir\GJ23438,-1.197431636,0.100484503,Unbiased,FBgn0038772,mdlc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1070-size36888-abinit-gene-0.1,-0.684462865,0.209666537,-0.106671126,0.875228096,-0.577791739,0.720103364,-1.670383389,0.001460462,male_biased,-1.09259165,0.016847014,male_biased,FBgn0200030,Dvir\GJ12794,0.711795463,0.431990141,Unbiased,FBgn0036627,Gagr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1074-size52389-abinit-gene-0.11,0.194500246,0.478209968,-0.12905226,0.684622558,0.323552506,0.684866541,-1.313682346,5.24E-05,male_biased,-1.637234852,8.14E-06,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1074-size52389-abinit-gene-0.6,-0.506743755,0.075994781,-0.422046571,0.130733355,-0.084697184,0.924036395,-0.71967726,0.002779122,male_biased,-0.634980075,0.00602994,male_biased,FBgn0201611,Dvir\GJ14398,1.215961128,0.079305802,Unbiased,FBgn0039733,CG11504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1074-size52389-abinit-gene-0.7,-0.093536907,0.832109409,-0.253484131,0.567655796,0.159947224,0.906695614,-5.653810388,3.08E-08,male_biased,-5.813757611,2.28E-08,male_biased,FBgn0201612,Dvir\GJ14399,3.401325495,2.34E-10,male_biased,FBgn0039734,Tace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1075-size18368-abinit-gene-0.2,-0.072106369,0.716052734,-0.051485859,0.831221423,-0.02062051,0.973974158,-1.147876006,8.17E-06,male_biased,-1.127255497,8.67E-06,male_biased,FBgn0199473,Dvir\GJ12223,0.660076883,0.358805566,Unbiased,FBgn0052103,CG32103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1076-size35745-abinit-gene-0.2,0.286326527,0.433535245,-0.111966539,0.804452733,0.398293066,0.717010834,0.422848049,0.134274921,Unbiased,0.024554982,0.930409494,Unbiased,FBgn0208944,Dvir\GJ21826,-0.319583358,0.734975423,Unbiased,FBgn0033313,Cirl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1077-size98301-abinit-gene-0.0,0.482341166,0.352704543,1.337468195,0.035735439,-0.855127029,0.552967307,1.635282353,0.001499562,female_biased,2.490409382,8.67E-05,female_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold108-size104240-abinit-gene-0.2,-1.712005245,0.067566389,-0.308122745,0.744485438,-1.4038825,0.517537988,-2.920494207,0.000712702,male_biased,-1.516611706,0.024925776,male_biased,FBgn0203286,Dvir\GJ16101,0.677678609,0.60624966,Unbiased,FBgn0035477,CG14982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold108-size104240-abinit-gene-0.4,-0.248414348,0.513403307,-0.554379656,0.155100105,0.305965308,0.790558427,-3.480131927,3.16E-07,male_biased,-3.786097235,1.46E-07,male_biased,FBgn0203290,Dvir\GJ16105,1.065910172,0.249394386,Unbiased,FBgn0035480,CG14984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1080-size18356-abinit-gene-0.1,-1.277977926,0.007494494,-1.097847638,0.010352445,-0.180130288,0.870798117,-0.872674932,0.005031047,male_biased,-0.692544644,0.017267918,male_biased,FBgn0198739,Dvir\GJ11481,0.481207544,0.799163847,Unbiased,FBgn0035806,PGRP-SD,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1082-size20758-abinit-gene-0.1,-0.622133945,0.208988713,-0.793950964,0.152744459,0.171817019,0.919844963,2.588258285,3.98E-05,female_biased,2.416441265,5.56E-05,female_biased,FBgn0197989,Dvir\GJ10712,-2.595347491,0.000928648,female_biased,FBgn0039462,CG14252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1083-size31124-abinit-gene-0.1,0.019005852,0.961816479,-0.436185038,0.23814297,0.45519089,0.639078307,-0.28273322,0.279113371,Unbiased,-0.737924109,0.013282428,male_biased,FBgn0208044,Dvir\GJ20908,-0.385823142,0.737859233,Unbiased,FBgn0034085,Ptp52F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold10831-size1055-abinit-gene-0.0,0.443190998,0.174882551,0.114150435,0.769369001,0.329040563,0.739800834,0.172772445,0.470996806,Unbiased,-0.156268117,0.517320773,Unbiased,FBgn0203650,Dvir\GJ16466,0.403058668,0.731515176,Unbiased,FBgn0023526,CG2865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1084-size41186-abinit-gene-0.4,0.555385793,0.045790099,0.258699606,0.321880962,0.296686187,0.668856231,3.243918571,1.67E-08,female_biased,2.947232384,2.76E-08,female_biased,FBgn0206082,Dvir\GJ18936,-3.613322486,9.79E-08,female_biased,FBgn0004650,fs(1)N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1085-size35434-abinit-gene-0.0,-0.544390528,0.101622424,-0.219190026,0.52969603,-0.325200502,0.733187613,0.001992939,0.993351043,Unbiased,0.327193441,0.171060076,Unbiased,FBgn0202648,Dvir\GJ15455,0.18363687,0.891803534,Unbiased,FBgn0035482,CG14985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1085-size35434-abinit-gene-0.3,-0.037603959,0.922560045,-0.134701916,0.748557285,0.097097957,0.933604108,4.195726022,6.55E-08,female_biased,4.098628065,6.36E-08,female_biased,FBgn0202753,Dvir\GJ15560,0.995493695,0.227857119,Unbiased,FBgn0265575,yin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold10858-size1052-abinit-gene-0.0,0.809445897,0.135538581,1.137208306,0.053428474,-0.327762409,0.843341298,-0.062572579,0.874388451,Unbiased,0.26518983,0.500919928,Unbiased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1087-size50705-abinit-gene-0.3,-0.267882611,0.608142703,-0.567971244,0.287566094,0.300088633,0.851852976,-1.328537621,0.004191827,male_biased,-1.628626255,0.00108406,male_biased,FBgn0207205,Dvir\GJ20064,0.25776231,0.898623584,Unbiased,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1087-size50705-abinit-gene-0.5,0.081323721,0.651920474,0.317913036,0.098837216,-0.236589316,0.633107248,1.007540797,1.18E-05,female_biased,1.244130113,1.80E-06,female_biased,FBgn0207204,Dvir\GJ20063,-0.656333039,0.339489204,Unbiased,FBgn0013756,Mtor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1089-size22845-abinit-gene-0.0,-0.459382392,0.103002588,-0.283950825,0.320944061,-0.175431567,0.834218282,1.053781811,0.000226372,female_biased,1.229213379,6.22E-05,female_biased,FBgn0200024,Dvir\GJ12788,-1.054220224,0.380013508,Unbiased,FBgn0285951,mRpS34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1089-size22845-abinit-gene-0.4,-0.561013537,0.205924999,-0.329799926,0.494421612,-0.231213611,0.869469273,-0.8764477,0.017660268,male_biased,-0.645234089,0.06456043,Unbiased,FBgn0199862,Dvir\GJ12625,0.631139956,0.415167003,Unbiased,FBgn0266417,ringer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1092-size72151-abinit-gene-0.5,-0.098768152,0.621872063,0.011014103,0.966362055,-0.109782255,0.862121092,-0.089880327,0.546107782,Unbiased,0.019901928,0.896757858,Unbiased,FBgn0202320,Dvir\GJ15123,-0.281483844,0.778522405,Unbiased,FBgn0050159,CG30159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1097-size90707-abinit-gene-0.1,-0.177599165,0.407698505,0.27291181,0.239660588,-0.450510975,0.416655634,0.865936775,0.000202607,female_biased,1.31644775,6.28E-06,female_biased,FBgn0200262,Dvir\GJ13028,-1.211036935,0.053371975,Unbiased,FBgn0266669,Sec3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1097-size90707-abinit-gene-0.2,0.070020093,0.735642357,0.510083198,0.028384653,-0.440063104,0.392392328,-0.528149869,0.003802724,male_biased,-0.088086765,0.561894593,Unbiased,FBgn0199579,Dvir\GJ12333,-0.728735632,0.436322249,Unbiased,FBgn0040793,CG7630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1097-size90707-abinit-gene-0.3,0.159892444,0.506888537,0.159417702,0.56437501,0.000474742,0.999563666,1.141976508,5.75E-05,female_biased,1.141501766,5.47E-05,female_biased,FBgn0200261,Dvir\GJ13027,-1.364290356,0.031942314,female_biased,FBgn0053051,CG33051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1097-size90707-abinit-gene-0.4,-0.36864792,0.257352995,0.275089616,0.450468765,-0.643737536,0.44940117,1.544564994,6.43E-05,female_biased,2.188302531,3.68E-06,female_biased,FBgn0200260,Dvir\GJ13026,-0.900946707,0.234791498,Unbiased,FBgn0053052,CG33052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1097-size90707-abinit-gene-0.6,0.165460671,0.415698354,0.414949401,0.068934281,-0.24948873,0.670363542,1.20824276,8.92E-06,female_biased,1.45773149,1.69E-06,female_biased,FBgn0200257,Dvir\GJ13023,-1.05757042,0.098235016,Unbiased,FBgn0042641,frc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold110-size75150-abinit-gene-0.5,-0.272000379,0.21871841,-0.345473684,0.142507723,0.073473305,0.92292411,-0.633264986,0.002139702,male_biased,-0.706738291,0.000996134,male_biased,FBgn0210569,Dvir\GJ23471,-0.561785087,0.688649553,Unbiased,FBgn0031454,HemK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold110-size75150-abinit-gene-0.6,-0.738410152,0.015058108,-0.449497907,0.080713961,-0.288912245,0.668117428,-0.13967917,0.430193268,Unbiased,0.149233075,0.399529968,Unbiased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold110-size75150-abinit-gene-0.7,-0.321822823,0.044692234,-0.174578312,0.237921517,-0.147244511,0.725000665,0.573233339,0.00015542,female_biased,0.72047785,2.21E-05,female_biased,FBgn0210578,Dvir\GJ23480,-0.759176107,0.231699932,Unbiased,FBgn0250906,Pgk,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
augustus_masked-scaffold1100-size48307-abinit-gene-0.1,0.113631371,0.457061352,-0.263750028,0.108510957,0.377381399,0.305257157,-1.788658399,3.14E-08,male_biased,-2.166039798,6.54E-09,male_biased,FBgn0206197,Dvir\GJ19052,0.918897284,0.181471202,Unbiased,FBgn0040383,CG5254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1100-size48307-abinit-gene-0.4,-0.256547928,0.180946507,-0.381095784,0.06758626,0.124547856,0.834218282,0.300207916,0.046824121,female_biased,0.17566006,0.221070125,Unbiased,FBgn0204005,Dvir\GJ16826,-0.767754564,0.587997385,Unbiased,FBgn0040389,mRpL14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1100-size48307-abinit-gene-0.5,0.270147123,0.71238559,0.414423399,0.606331549,-0.144276276,0.948918234,-1.493956377,0.014263133,male_biased,-1.3496801,0.024653616,male_biased,FBgn0199961,Dvir\GJ12725,-0.914655303,0.28671678,Unbiased,FBgn0035186,CG13912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1102-size102867-abinit-gene-0.1,-0.278921577,0.13668098,-0.021230948,0.925373237,-0.257690628,0.601197531,0.870323764,4.45E-05,female_biased,1.128014393,4.68E-06,female_biased,FBgn0204408,Dvir\GJ17232,-0.951736661,0.106164414,Unbiased,FBgn0004177,mts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1102-size102867-abinit-gene-0.2,-0.080678555,0.774819165,0.119727511,0.705072947,-0.200406066,0.81177172,0.451503799,0.039004966,female_biased,0.651909865,0.006669585,female_biased,FBgn0197399,Dvir\GJ10111,-0.810429165,0.17905339,Unbiased,FBgn0028694,Rpn11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1102-size102867-abinit-gene-0.3,-0.229640514,0.363556316,0.212565141,0.443730193,-0.442205655,0.515538718,1.389431571,1.74E-05,female_biased,1.831637226,1.62E-06,female_biased,FBgn0204407,Dvir\GJ17231,-0.745659737,0.283036434,Unbiased,FBgn0004828;FBgn0014857;FBgn0051613;FBgn0053803;FBgn0053806;FBgn0053809;FBgn0053812;FBgn0053815;FBgn0053818;FBgn0053821;FBgn0053824;FBgn0053827;FBgn0053830;FBgn0053833;FBgn0053836;FBgn0053839;FBgn0053842;FBgn0053845;FBgn0053848;FBgn0053851;FBgn0053854;FBgn0053857;FBgn0053860;FBgn0053863;FBgn0053866,His3.3B;His3.3A;His3:CG31613;His3:CG33803;His3:CG33806;His3:CG33809;His3:CG33812;His3:CG33815;His3:CG33818;His3:CG33821;His3:CG33824;His3:CG33827;His3:CG33830;His3:CG33833;His3:CG33836;His3:CG33839;His3:CG33842;His3:CG33845;His3:CG33848;His3:CG33851;His3:CG33854;His3:CG33857;His3:CG33860;His3:CG33863;His3:CG33866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1103-size32832-abinit-gene-0.0,0.043182909,0.965158699,0.620467186,0.52553689,-0.577284277,0.83465829,-1.971395888,0.011234898,male_biased,-1.394111611,0.052369103,Unbiased,FBgn0210289,Dvir\GJ23187,0.642618957,0.531202794,Unbiased,FBgn0039064,CG4467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold11030-size1034-abinit-gene-0.0,-0.179247684,0.805283555,0.491982201,0.531348307,-0.671229885,0.759116207,-0.606897496,0.245656749,Unbiased,0.064332389,0.90550093,Unbiased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold11032-size1034-abinit-gene-0.0,-0.247175507,0.400828431,-0.390946736,0.214347639,0.143771229,0.879627546,-0.763714636,0.004251036,male_biased,-0.907485865,0.001390278,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1108-size56757-abinit-gene-0.10,0.033774441,0.899392867,0.187658231,0.484128146,-0.15388379,0.841829354,1.329067749,1.60E-05,female_biased,1.482951539,6.02E-06,female_biased,FBgn0204717,Dvir\GJ17547,-0.650863679,0.459890823,Unbiased,FBgn0010520,Bka,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1108-size56757-abinit-gene-0.13,-0.042381067,0.923965357,0.218120921,0.63903096,-0.260501988,0.839676384,0.362699394,0.232233458,Unbiased,0.623201383,0.054069845,Unbiased,FBgn0208766,Dvir\GJ21647,-0.591027085,0.774939225,Unbiased,FBgn0085212,CG34183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1108-size56757-abinit-gene-0.4,0.104985416,0.582369014,0.110464202,0.607740684,-0.005478785,0.991795506,0.242852408,0.098145546,Unbiased,0.248331193,0.094450477,Unbiased,FBgn0208713,Dvir\GJ21594,-0.975880944,0.325771083,Unbiased,FBgn0025700,CG5885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1108-size56757-abinit-gene-0.6,-0.457500423,0.082198603,-0.540730642,0.0494384,0.083230219,0.920164659,1.573941453,4.39E-06,female_biased,1.490711233,6.10E-06,female_biased,FBgn0204718,Dvir\GJ17548,-0.96447959,0.109334089,Unbiased,FBgn0024285,Srp54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1108-size56757-abinit-gene-0.7,-0.306329215,0.153486963,0.165384687,0.470328789,-0.471713902,0.373179386,0.598467888,0.002177965,female_biased,1.07018179,2.57E-05,female_biased,FBgn0208723,Dvir\GJ21604,0.280658358,0.765658607,Unbiased,FBgn0032157,Etl1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1108-size56757-abinit-gene-0.8,-0.203790348,0.720508274,0.3630732,0.561432053,-0.566863549,0.741314078,-1.738206608,0.001458443,male_biased,-1.171343059,0.014485784,male_biased,FBgn0208734,Dvir\GJ21615,1.171914903,0.197638067,Unbiased,FBgn0032156,CG13124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1108-size56757-abinit-gene-0.9,0.728583053,0.054406256,-0.37323942,0.287895936,1.101822473,0.160629919,0.672185947,0.015952791,female_biased,-0.429636526,0.097260866,Unbiased,FBgn0208745,Dvir\GJ21626,-1.089433643,0.281226424,Unbiased,FBgn0004867,RpS2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1113-size55644-abinit-gene-0.0,-0.751639813,0.225330493,-0.198352746,0.789833503,-0.553287067,0.771006847,-1.195693917,0.020687816,male_biased,-0.642406851,0.171521506,Unbiased,FBgn0211010,Dvir\GJ23917,0.455288921,0.801054334,Unbiased,FBgn0039415,CG6142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1113-size55644-abinit-gene-0.1,1.462104775,0.007133333,0.638013742,0.128896418,0.824091033,0.411631809,-0.07911046,0.788304377,Unbiased,-0.903201493,0.008728989,male_biased,FBgn0211009,Dvir\GJ23916,-0.342799418,0.736021419,Unbiased,FBgn0051324,CG31324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1114-size31358-abinit-gene-0.2,-0.701375581,0.077815182,-0.617470998,0.115966282,-0.083904583,0.943427972,-0.420984142,0.132028101,Unbiased,-0.337079559,0.222345336,Unbiased,FBgn0199923,Dvir\GJ12686,-0.046787759,0.974427261,Unbiased,FBgn0035679,CG10467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold11176-size1020-abinit-gene-0.0,0.395191675,0.525049091,1.065190711,0.116624424,-0.669999037,0.720103364,-0.463262607,0.319078097,Unbiased,0.206736429,0.663840987,Unbiased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold112-size74800-abinit-gene-0.5,-0.567185386,0.2124333,-0.24332312,0.638244081,-0.323862266,0.815895082,-0.674467091,0.059824613,Unbiased,-0.350604825,0.303167214,Unbiased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1122-size26204-abinit-gene-0.0,-1.437003638,0.00619045,-0.190892869,0.659679975,-1.246110769,0.160629919,-1.102818219,0.001947622,male_biased,0.14329255,0.611454363,Unbiased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1125-size28053-abinit-gene-0.0,0.173568811,0.648906248,0.170007761,0.695106248,0.00356105,0.997288256,-1.375110031,0.000432665,male_biased,-1.378671081,0.000413233,male_biased,FBgn0202032,Dvir\GJ14828,-0.033204846,0.981551276,Unbiased,FBgn0029804,CG3097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1125-size28053-abinit-gene-0.1,0.697406607,0.104099451,0.579562917,0.17553923,0.11784369,0.930610986,-1.397949479,0.000594673,male_biased,-1.515793169,0.000333611,male_biased,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
augustus_masked-scaffold1128-size17796-abinit-gene-0.0,-0.677559877,0.332165209,-0.601176997,0.429563263,-0.07638288,0.972116063,-0.887335452,0.107400437,Unbiased,-0.810952573,0.131300923,Unbiased,FBgn0208307,Dvir\GJ21174,-0.384153754,0.807576467,Unbiased,FBgn0033355,CG13748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
